Count,Dataset,Session,Movie,Location,Coordinate_y,Coordinate_x,GT_u,GT_v,Resp_u_mean,Resp_v_mean,Resp_u_std,Resp_v_std
,9,9,2,2,450,297,-7.40625,-3.625,-5.163277465,-3.770293725,7.980671542,3.256036416
,9,9,2,3,292,400,-1.96875,-18.71875,-0.779447385,-0.737189818,8.271772,5.77658309
,9,9,2,4,383,434,9.6875,-14.4375,5.749139052,-8.605081742,3.188624114,4.074471524
,9,9,2,5,161,460,-6.34375,-7.84375,1.252719913,-5.217726396,4.787100252,5.452497083
,9,9,2,6,228,489,-4.15625,-17.6875,0.702833788,-4.335064344,5.585718484,8.918797747
,9,9,2,7,449,538,1.5,5.34375,3.031221779,4.33669959,2.531579464,3.804496811
,9,9,2,8,342,588,5.34375,18.96875,5.8050438,9.576261685,2.760931952,4.912992643
,9,9,2,9,189,642,-17.65625,4.5,-10.78564726,6.114645834,3.63409717,1.81744568
,9,9,2,10,366,703,-13.9375,5.8125,-8.456253954,4.077213496,4.671049629,2.354306918
,9,10,1,1,283,196,0.09375,4.09375,1.70629432,3.163857027,2.87835766,1.675989847
,9,10,1,2,153,297,-3.5625,5.5625,-0.433709247,1.422819966,2.966713621,4.010341055
,9,10,1,3,366,321,-2.9375,-9.90625,-0.381434705,-2.822255668,4.496505092,4.266512801
,9,10,1,4,311,348,13.96875,2.75,1.638508496,-0.959804542,4.519421797,4.397223797
,9,10,1,5,416,431,-2.84375,-6.21875,-1.927284285,-5.90079402,1.343021185,3.277042279
,9,10,1,6,222,498,19.375,-2.25,10.18245094,-2.767784324,4.4724621,1.328395761
,9,10,1,7,363,508,-6.625,10.90625,-3.189884637,5.024622743,2.388362043,2.609830222
,9,10,1,8,434,545,4.0625,9.875,-0.272433534,3.149779569,1.737213496,4.494074887
,9,10,1,9,332,631,-9.53125,10.5,-4.582343642,5.234049815,2.146168805,3.208351464
,9,10,1,10,215,800,-2.78125,12.375,-2.587191558,4.4875555,3.072789391,4.055432281
,9,10,2,1,302,117,-2.09375,7.3125,0.454282402,2.904379532,1.163959209,4.422220055
,9,10,2,2,186,290,-0.59375,-2.3125,2.308952277,3.013185529,1.602770464,3.506437434
,9,10,2,3,218,345,-4.1875,6.5625,1.091042018,2.83991288,3.174836224,5.639132009
,9,10,2,4,353,463,-13.125,-11.90625,0.260281163,-1.34175537,4.745008771,5.535736004
,9,10,2,5,315,473,7.84375,17.59375,0.023935599,0.82070759,3.250713518,5.10659321
,9,10,2,6,382,477,3.53125,5.21875,3.237024356,1.403294186,2.673216674,2.741124804
,9,10,2,7,155,493,7.84375,-13.375,3.610770814,-2.647985057,3.696406146,2.859059155
,9,10,2,8,218,557,5.9375,-11.78125,2.273775307,-1.282879403,3.859629731,3.304852205
,9,10,2,9,177,598,-7.8125,6.625,-3.479531588,4.140395472,1.848803101,2.781215195
,9,10,2,10,251,847,-3.03125,-14.15625,0.506661696,-0.275031341,2.541421487,5.910643197
,9,11,1,1,336,206,0.21875,3.21875,0.132609397,3.771563328,1.703381759,1.478344212
,9,11,1,2,274,319,4,1.59375,5.854950621,0.991798877,3.185002376,1.497666525
,9,11,1,3,324,375,-5.03125,-19.28125,-3.251034707,2.392923257,6.075594004,5.948267729
,9,11,1,4,151,388,-11.96875,-12.3125,-3.302504818,-3.61385134,4.963001607,3.860358116
,9,11,1,5,150,450,-8.21875,1.53125,-4.944475635,0.669161902,5.079669829,1.527690018
,9,11,1,6,198,524,-13.0625,-14.4375,-0.279679496,-1.89248904,8.145389359,2.684283359
,9,11,1,7,455,534,-4.4375,-13.46875,-2.078495787,-7.588974035,0.880505832,4.215973319
,9,11,1,8,340,607,-5.15625,-6.15625,-1.258325015,-3.902151291,4.188544635,2.587864609
,9,11,1,9,157,613,-9.25,-7.15625,-6.177697227,-3.266568417,4.285608977,2.038396603
,9,11,1,10,127,767,5.71875,-0.4375,5.547801466,0.147872335,1.704744422,1.26964607
,9,11,2,1,175,146,11,-11.8125,1.838777803,-1.207941219,8.374734622,5.659713413
,9,11,2,2,344,204,4.90625,3.78125,1.133183683,4.241971972,3.110927545,1.766769192
,9,11,2,3,225,208,-9.8125,-7.9375,-6.21827082,0.097118354,6.613196336,2.033436058
,9,11,2,4,97,278,-4.5625,12.21875,-3.062715407,8.654672069,1.297496982,3.900606656
,9,11,2,5,435,343,-1.9375,-4.1875,-5.75927783,-2.585896457,3.162940774,3.644274471
,9,11,2,6,363,358,-3,-11.75,6.74498744,-1.631218546,4.754756124,2.470362361
,9,11,2,7,254,447,-11.40625,-1,-6.231783043,1.093613833,4.982110186,2.297553481
,9,11,2,8,157,553,12.40625,-10.84375,7.114212411,-4.464920876,4.259504077,1.476727048
,9,11,2,9,366,680,14.0625,-1.03125,7.572389794,0.949604262,2.971418276,1.859385295
,9,11,2,10,169,781,10.65625,1.375,7.017492556,1.59419836,1.849018668,1.332162161
,9,12,1,1,428,270,-0.8125,-19.34375,1.352307618,-9.813456052,3.089294861,4.35346369
,9,12,1,2,255,329,-2.9375,-12.46875,-3.901142082,-0.154544261,3.822913264,3.350308165
,9,12,1,3,127,415,-0.40625,-15.125,-0.852062742,-7.179605454,1.593293604,5.098837178
,9,12,1,4,354,415,10.46875,-14.40625,0.574758749,8.54246502,2.930239821,8.252143666
,9,12,1,5,128,550,-8.875,-14.09375,-4.61302771,-6.522173059,3.419396268,4.274710878
,9,12,1,6,292,596,18,4.09375,8.068347304,4.325046164,4.901856077,1.594745059
,9,12,1,7,428,609,2.65625,3.40625,-1.324992165,6.680707708,2.778151499,6.044370699
,9,12,1,8,253,614,7.3125,16.53125,5.569681246,5.306713311,6.075889678,2.566959736
,9,12,1,9,93,704,16.03125,9.8125,6.954840046,6.068338897,3.730465726,2.610374088
,9,12,1,10,397,722,10.53125,-7.34375,7.524874711,-3.83636372,6.035792129,3.958669622
,9,12,2,1,240,246,16.59375,7.46875,5.409341474,2.181628915,6.14021173,2.358129557
,9,12,2,2,283,372,17.34375,-8.375,8.843379712,-0.38168242,4.041260262,3.97024193
,9,12,2,3,206,424,-3.78125,10.03125,-6.387486486,4.258837732,5.332387377,2.278918776
,9,12,2,4,247,468,8.8125,-4.03125,8.665455331,2.570784364,4.168307392,2.131835001
,9,12,2,5,324,482,-3.8125,-15.78125,5.90620998,1.650746687,4.754671244,3.47005383
,9,12,2,6,155,488,12.71875,6.78125,7.659072531,2.847933304,3.826878866,1.481354578
,9,12,2,7,170,627,4.46875,9.9375,1.286576112,6.958087136,5.08173407,3.350594051
,9,12,2,8,338,638,-8.375,-9.625,-5.762963649,-6.616890754,3.134711763,3.181022764
,9,12,2,9,372,716,11.90625,8.625,6.084093198,3.26355579,5.097113791,2.393934174
,9,12,2,10,228,757,-13.125,6.875,-8.069650551,3.659511658,7.276003134,2.108130385
,10,1,1,1,325,227,11.55046,10.00552,7.933636385,3.446569111,2.230163944,1.443083902
,10,1,1,2,228,238,13.32801,5.49655,8.419112612,3.386381046,3.28042172,1.70432533
,10,1,1,3,129,271,13.62177,-1.161356,8.502504518,1.526012035,2.915943357,2.254445735
,10,1,1,4,379,305,6.134538,11.26894,6.735987187,4.869743038,1.955426805,1.877239769
,10,1,1,5,379,404,0.9391555,10.46737,2.314247651,7.072919733,2.113216585,3.828770854
,10,1,1,6,82,412,2.401337,-5.38402,5.303222733,1.121533793,2.858266616,5.13687709
,10,1,1,7,388,490,-3.439229,10.57611,1.380448964,7.071859206,1.95696421,2.377487838
,10,1,1,8,188,525,-3.285758,-1.546504,-0.505900959,4.352993439,3.554300423,2.25942236
,10,1,1,9,319,551,-5.277552,3.916194,-2.916718317,5.727079248,1.439733529,1.637373126
,10,1,1,10,72,553,-4.795767,-4.644487,-1.308233688,0.321913611,3.09942109,4.902189938
,10,1,2,1,402,73,-3.844322,1.170195,-1.891052084,-2.146960363,5.324367251,1.717148417
,10,1,2,2,275,99,-9.679769,4.923534,-6.142824896,0.189792835,5.611946064,2.863394282
,10,1,2,3,356,166,-3.300728,6.204482,-2.92701622,2.855849826,2.77732232,2.679224752
,10,1,2,4,163,207,-11.29885,11.80962,-2.81823814,2.679895046,4.807797763,4.300775115
,10,1,2,5,337,226,-2.931375,8.532238,-1.208415238,1.609733651,4.04203954,5.474050257
,10,1,2,6,231,275,-4.883964,11.60593,-1.300895282,4.038064895,3.857755704,4.793687206
,10,1,2,7,332,285,-0.9604983,10.10981,-0.951114847,4.521580563,3.363898885,3.74408969
,10,1,2,8,408,379,7.120902,11.44355,3.382521614,3.189449149,4.151786473,5.095940049
,10,1,2,9,236,405,6.856955,16.2677,2.358293731,6.98299831,4.146972841,3.872309837
,10,1,2,10,371,472,8.996149,14.91042,3.735344662,5.01579375,3.971620549,1.983177346
,10,2,1,1,279,97,8.221693,-10.3149,8.775524146,-3.254151216,4.077668621,4.030874933
,10,2,1,2,384,113,15.70301,-9.12762,9.997982483,-2.272446352,3.934924867,3.276366446
,10,2,1,3,85,131,-5.851466,-5.863963,2.352294364,-4.71449318,3.969591134,3.799973999
,10,2,1,4,154,177,-0.8746721,-7.249879,3.782940393,-5.427176543,3.238681471,2.424590671
,10,2,1,5,147,324,-4.57875,-3.595187,-0.210446747,-0.89149238,3.546263584,3.393892051
,10,2,1,6,116,403,-7.732255,-1.891301,-5.706662168,-0.625767302,1.829046121,2.214065863
,10,2,1,7,401,454,0.7301445,2.299588,2.940577562,2.584861545,5.384762726,3.416917059
,10,2,1,8,333,540,-4.840349,2.009632,0.48307711,3.202079108,4.137991366,3.591355963
,10,2,1,9,272,547,-6.691982,0.1562515,-1.04505656,2.647789484,3.986016074,3.438744904
,10,2,1,10,88,560,-9.88832,-8.103917,-3.003723603,-4.596807231,3.227119196,3.857504677
,10,2,2,1,121,82,17.71497,0.8785609,0.419630283,1.540190502,8.69605357,1.804767947
,10,2,2,2,76,94,-8.215748,2.57232,-1.566208332,1.741140844,5.103639912,1.566728447
,10,2,2,3,282,161,15.22666,-4.221797,8.748399535,-1.26473158,5.091138096,1.0578129
,10,2,2,4,78,228,-2.243777,-0.3696728,2.384477165,-0.91611581,5.0212773,2.495319288
,10,2,2,5,81,294,2.17272,-1.844637,3.152758701,-0.515311432,2.342911213,2.426457803
,10,2,2,6,181,314,18.81689,-3.436957,4.814047548,-0.612303751,3.350960208,0.76895122
,10,2,2,7,73,425,-2.627407,-4.5045,3.281240591,-2.482676918,3.608513374,2.472052174
,10,2,2,8,83,504,-7.312874,-5.880197,2.877318797,-0.415976951,4.55087865,3.748833407
,10,2,2,9,298,504,16.69608,-4.990475,9.537430572,0.170206418,5.069913687,2.057146831
,10,2,2,10,77,563,-2.98726,-7.331365,3.564029188,-1.15964434,3.213108092,3.865723272
,10,3,1,1,255,111,-1.789594,-9.646191,1.839968214,-3.63185713,3.290286806,2.664708678
,10,3,1,2,368,113,3.637189,-9.133655,4.797278698,-2.491540358,1.443846712,2.491652808
,10,3,1,3,118,116,-6.925083,-9.759105,-3.363093357,-4.524598328,1.827224325,1.773067901
,10,3,1,4,400,244,5.573959,-3.731484,5.09347681,-0.149672499,3.36634408,2.779883101
,10,3,1,5,400,332,5.310282,-0.1285967,3.690028803,3.20379086,3.143996101,3.104942435
,10,3,1,6,98,342,-8.060148,-2.948653,-5.442819763,-2.304686228,2.053833728,0.898973434
,10,3,1,7,395,437,4.062407,4.065324,1.126507479,4.857996992,2.143152606,2.654052854
,10,3,1,8,98,483,-9.949384,1.326519,-5.836272062,-0.212736484,1.716586498,1.930050866
,10,3,1,9,356,544,0.4786163,7.745152,-2.056905554,4.396711697,1.82361332,3.220571662
,10,3,1,10,242,549,-4.814487,6.0232,-4.252255709,3.608805278,1.64761085,2.368140152
,10,3,2,1,311,111,12.90401,9.292158,3.829254231,5.538104968,1.783392195,2.589017424
,10,3,2,2,171,136,12.90867,7.272932,4.842123775,5.745980688,2.343212497,3.316595614
,10,3,2,3,366,243,4.717635,7.594263,0.030459309,4.98206064,3.507305263,3.166820354
,10,3,2,4,80,290,12.3596,8.983537,0.842174513,4.057824261,2.587971511,2.363647006
,10,3,2,5,86,350,4.482898,-1.001225,0.129442426,3.156264514,2.777524018,2.677329909
,10,3,2,6,375,393,-8.271399,1.774577,-5.329673395,1.959715509,2.07380814,1.953783625
,10,3,2,7,346,501,-14.49707,-3.356088,-7.937867101,1.305221882,3.636612659,2.41410549
,10,3,2,8,100,528,3.23911,-2.960287,-3.295789889,0.025420967,3.343340365,2.35287171
,10,3,2,9,202,549,-1.066855,-4.347719,-5.091525449,0.306910439,2.890172179,1.948586894
,10,3,2,10,328,574,-6.744178,-3.685397,-6.895283199,-0.345512529,2.767993835,2.050783188
,10,4,1,1,344,115,7.462994,-16.90107,7.777418749,-6.506603572,5.658051897,3.59583467
,10,4,1,2,133,162,0.2324445,-17.72034,3.985564728,-6.060426878,2.13637695,6.796958812
,10,4,1,3,138,249,0.6769768,-14.50263,2.139707893,-7.656751583,2.816774356,3.440080019
,10,4,1,4,227,274,2.498816,-12.25704,5.207515119,-6.16943865,3.237384378,2.984448563
,10,4,1,5,393,282,14.25997,-8.432855,9.147478277,-3.800174012,5.317459538,2.475417762
,10,4,1,6,324,369,8.218047,-7.653743,7.937585761,-2.812720954,2.999536168,1.515083029
,10,4,1,7,96,408,-4.479157,-10.5213,0.176146358,-7.175943136,4.252302521,3.281322413
,10,4,1,8,339,467,9.506265,-3.859512,8.587213232,0.004718845,3.300025609,2.34072912
,10,4,1,9,100,532,-5.11459,-6.177025,-3.709573112,-5.388837413,3.106147569,2.052476542
,10,4,1,10,386,568,13.49137,2.20081,8.83806084,2.191632915,3.840010646,2.580867326
,10,4,2,1,197,175,17.67311,-1.966445,7.474677016,1.465599731,2.552193644,2.234022937
,10,4,2,2,341,196,14.56673,5.880574,6.654956089,4.013000029,4.775959874,2.970017358
,10,4,2,3,187,235,9.571172,-1.79681,5.459280014,1.990560363,2.652547867,2.489443241
,10,4,2,4,310,271,7.195379,3.90267,3.378318283,4.445812529,5.650320176,2.341544499
,10,4,2,5,389,293,10.50628,10.17916,5.672425068,3.765662972,5.82249389,3.331884129
,10,4,2,6,76,368,-3.517351,-2.478494,-0.469464653,2.623254052,5.235050044,2.805539876
,10,4,2,7,165,448,-5.719132,-0.1933807,-3.659297689,3.695136009,2.890485655,2.047634768
,10,4,2,8,75,524,-8.484114,-3.508711,-2.567470873,3.73442227,4.448643035,3.897050386
,10,4,2,9,330,553,-8.53573,5.967957,-0.645410314,4.808641228,4.045874935,2.911630995
,10,4,2,10,406,562,-8.847728,12.04605,-0.459863525,6.183397038,5.916452452,4.193754321
,10,5,1,1,123,80,0.009303371,8.625881,0.792809392,5.482535582,2.284469305,2.859317433
,10,5,1,2,267,100,-3.593035,6.240479,-2.215775472,3.411489419,2.180842834,2.328878883
,10,5,1,3,358,122,-7.071709,3.453157,-5.680313228,-0.369485601,1.25710651,2.876446011
,10,5,1,4,159,198,1.226052,5.874439,1.598328754,4.298467456,1.565008837,2.188333639
,10,5,1,5,373,251,-7.431302,-1.725078,-5.355542173,-4.0481303,1.704397331,1.892084383
,10,5,1,6,368,365,-6.491028,-5.511284,-5.162666356,-4.669984772,1.800641081,1.65298245
,10,5,1,7,135,409,2.476065,-1.086812,3.070142218,-3.227641204,2.206721614,1.727075706
,10,5,1,8,369,483,-5.503303,-9.792809,-5.433356795,-4.970952949,1.699404635,1.500722649
,10,5,1,9,109,511,3.82343,-6.764093,2.712760406,-4.739147181,3.343888433,1.499823048
,10,5,1,10,285,554,-1.691792,-11.2089,-1.758713612,-6.150915389,4.197452786,1.703620006
,10,5,2,1,252,123,7.828661,-5.966216,8.706011529,0.604656686,3.043181975,2.868033884
,10,5,2,2,329,164,10.94513,-3.067909,8.773857476,1.890851104,5.862735074,2.334169492
,10,5,2,3,104,168,1.789851,-7.592795,4.378946608,-1.832996362,2.443680056,2.703843731
,10,5,2,4,352,250,11.29351,-0.1219071,9.272170897,3.309899413,5.209833576,1.874967341
,10,5,2,5,111,357,-0.9369196,-5.56698,2.35986854,-1.575838217,2.811195103,2.472769658
,10,5,2,6,368,382,5.485803,2.063026,4.73348033,3.322359048,3.318971997,3.158751303
,10,5,2,7,391,462,2.257732,4.760572,3.06705478,6.796172601,2.760209605,3.568226925
,10,5,2,8,188,543,-3.881788,-3.083276,-1.903797497,1.034921956,2.321399737,2.791804649
,10,5,2,9,91,547,-4.799584,-3.931194,-2.800907187,0.736171112,2.780299701,4.019137471
,10,5,2,10,329,557,-3.66629,2.725018,0.994257166,4.196283317,2.595986198,2.780307425
,10,6,1,1,266,78,-7.994509,-1.226199,-6.627343054,0.321251226,2.21916241,1.662581912
,10,6,1,2,402,85,-7.333938,-4.020937,-5.751885875,-3.941924817,1.426764327,2.214041122
,10,6,1,3,111,99,-8.673154,1.048544,-6.165128438,2.303304739,1.960772836,0.659389401
,10,6,1,4,321,241,-10.73948,2.617229,-6.060161981,0.407571265,1.803298605,3.064644304
,10,6,1,5,146,265,-10.14454,8.190277,-5.740327961,3.08131286,1.868917248,1.757741683
,10,6,1,6,351,347,-7.817563,3.908981,-4.807518518,0.613688239,2.636035028,2.911132064
,10,6,1,7,264,468,2.667325,3.075691,1.05108665,3.679231994,5.388950596,2.182514469
,10,6,1,8,214,547,3.152834,6.168668,3.194907787,5.516116332,5.600222434,1.955727985
,10,6,1,9,101,552,0.8618843,7.790973,-0.405920748,6.333626932,5.172035516,1.924841946
,10,6,1,10,387,556,7.129922,2.773148,9.57705564,1.631723526,4.793721157,2.008668503
,10,6,2,1,267,108,10.08916,12.25577,8.291519781,4.522278994,3.172371178,2.258688478
,10,6,2,2,173,148,14.54299,9.608723,8.277221696,3.808941203,2.294571288,2.858359566
,10,6,2,3,397,156,2.69013,10.79991,3.335238917,5.452230208,3.347394918,2.45005046
,10,6,2,4,258,304,9.766745,3.618228,7.063391643,2.254666984,2.517432451,2.349969652
,10,6,2,5,170,308,14.34106,2.538954,8.282760904,1.103512384,2.135514644,2.306792762
,10,6,2,6,103,421,16.28383,-3.482828,9.16846531,-0.496293915,3.939929066,2.713385309
,10,6,2,7,388,440,-2.752935,-3.543394,-3.438175149,-3.228621253,2.449978665,1.530597215
,10,6,2,8,155,452,7.322338,-5.692506,8.91858945,-1.080212487,2.893006928,2.375630424
,10,6,2,9,253,545,0.6479584,-9.802416,2.595401589,-4.108667076,2.436332982,2.27415604
,10,6,2,10,384,549,-3.506793,-8.454114,-2.739922828,-4.091218914,2.776681195,2.202745203
,10,7,1,1,214,128,-2.42549,-15.39375,0.729290188,-7.440982607,2.729818616,3.341015482
,10,7,1,2,389,153,2.334002,-16.58963,4.374938353,-7.044163652,3.844992247,2.53512916
,10,7,1,3,98,187,-5.617931,-14.33273,-2.099628312,-7.358376929,2.807202698,2.810093872
,10,7,1,4,297,249,0.5303406,-11.0022,2.058426987,-5.943440673,1.654397998,2.574384851
,10,7,1,5,381,305,3.990685,-10.03369,3.785936877,-4.932271023,1.685160486,1.754809309
,10,7,1,6,178,369,-4.05106,-6.298487,-3.230833134,-3.716980789,3.482372312,3.816898794
,10,7,1,7,85,377,-8.044835,-7.587412,-6.058636983,-4.719321744,2.272832973,4.257643264
,10,7,1,8,389,435,5.31878,-4.867075,3.408024093,-1.745748471,4.393100954,3.398146172
,10,7,1,9,149,506,-6.755552,-1.519811,-3.602352927,0.748367505,4.702894735,3.430018023
,10,7,1,10,381,546,5.068599,-0.3646987,-0.029222806,1.211174757,5.395951567,4.286446859
,10,7,2,1,201,87,-0.2660511,8.635962,2.077338762,5.477362623,1.679114083,1.106639852
,10,7,2,2,312,93,-5.464949,7.817836,-3.187728249,5.328620727,2.689752925,1.648453406
,10,7,2,3,99,120,4.351937,7.281762,5.191264676,3.146481675,1.912179894,3.377723669
,10,7,2,4,383,170,-8.041275,4.066301,-5.994941284,2.905055618,2.23222349,2.434753467
,10,7,2,5,98,300,4.522785,-0.1432295,5.150736348,-1.778162695,1.631880702,0.721583467
,10,7,2,6,384,304,-7.06767,-1.131212,-6.451184201,-0.279925773,2.38936529,3.323880284
,10,7,2,7,108,409,3.814393,-4.803338,3.187988629,-4.172070621,2.099566317,2.044161141
,10,7,2,8,375,431,-6.185225,-5.94747,-6.131709412,-3.691227842,1.848815579,1.814523847
,10,7,2,9,175,463,1.128222,-6.731839,0.799772513,-4.606054399,2.137709943,2.955169914
,10,7,2,10,301,521,-3.418936,-9.08204,-3.820776233,-5.066902148,2.871977651,2.757911642
,10,8,1,1,346,109,-6.274972,-1.480187,-1.960133153,-2.26574234,5.025053255,2.041166385
,10,8,1,2,120,111,-11.1311,5.68613,-6.357887579,3.934172241,2.602343513,2.158577867
,10,8,1,3,235,113,-8.595718,3.040504,-5.149431688,2.225496496,3.306226559,1.493937583
,10,8,1,4,392,126,-4.248497,-4.452596,0.307212704,-4.098824058,3.568145068,3.106446145
,10,8,1,5,185,248,-4.425678,5.510942,-2.279867932,2.413978734,4.352813321,2.623165881
,10,8,1,6,411,254,4.340784,-5.058936,3.500688182,-3.884127756,2.27851616,3.239183123
,10,8,1,7,117,380,-2.971219,7.696933,-4.201839112,4.714501411,2.394971533,2.434347641
,10,8,1,8,376,446,14.3681,-0.9081494,6.929177353,-1.922313797,3.031927196,1.627866115
,10,8,1,9,155,505,-1.480997,7.560856,-1.717818956,4.136901073,3.875735995,3.533108873
,10,8,1,10,253,539,8.543941,6.32323,4.761748781,3.477817848,2.05551031,2.321899954
,10,8,2,1,152,89,-4.42332,6.073883,9.178194841,2.114836458,4.892550692,2.083584707
,10,8,2,2,359,125,-14.56001,1.620693,8.009839121,0.574316672,6.14475096,1.447834849
,10,8,2,3,162,164,12.39008,5.837887,9.430925586,1.864799514,4.068866268,2.358162367
,10,8,2,4,136,297,19.94222,-0.03274354,8.843400391,1.104028701,4.072776439,3.433481736
,10,8,2,5,388,387,-8.99639,-8.821327,7.420745286,-2.079239859,5.511855797,2.919563288
,10,8,2,6,149,418,17.14781,-6.9561,9.005436234,-0.648860332,3.433565188,2.426283222
,10,8,2,7,365,479,14.70412,-12.17648,9.246232237,-1.563031527,3.79823679,2.793767548
,10,8,2,8,84,494,-2.757668,-15.85849,2.794379293,-2.908718655,3.607624091,6.553568587
,10,8,2,9,298,494,-6.350402,-12.3234,6.144698159,-3.397129629,5.412169799,3.618872093
,10,8,2,10,206,552,-8.594706,-16.01279,-3.448679715,-2.391464888,4.09472292,6.977952238
,10,9,1,1,275,109,8.137341,14.6626,3.445872436,7.267410508,2.159362434,3.711356828
,10,9,1,2,355,167,5.601118,15.62759,2.062822207,8.507847173,1.315650726,3.426593511
,10,9,1,3,157,247,9.047333,9.654634,5.078542392,5.896127926,2.964833398,4.459659612
,10,9,1,4,371,269,-2.476181,14.04884,-1.239880512,9.243356547,1.779331745,5.131008864
,10,9,1,5,307,351,-12.73373,6.338201,-9.578882002,5.681833063,4.483587174,2.474640981
,10,9,1,6,133,463,9.415042,1.977619,6.693874582,-1.255223677,4.524567429,2.133715611
,10,9,1,7,206,544,6.129571,-1.535413,-12.12410593,2.404355066,4.406663421,3.06526385
,10,9,1,8,131,558,9.815344,-1.424901,5.42809176,-0.711128056,4.923562225,2.933274221
,10,9,1,9,303,559,-4.12557,-1.759601,-10.70092391,3.932125652,4.770972928,1.883722003
,10,9,1,10,353,569,-6.361515,-0.8780495,-11.45700582,4.723522939,4.82123585,2.032887799
,10,9,2,1,379,88,3.406626,4.111468,3.348834694,2.725058523,2.243470018,3.714589883
,10,9,2,2,108,136,3.046515,6.767982,4.690163034,4.797549928,1.777701618,2.982224536
,10,9,2,3,393,191,4.23874,2.228036,5.044649979,0.942874784,1.717390219,1.416418939
,10,9,2,4,105,244,-0.6630377,5.428725,4.902815876,0.602946929,3.291962748,3.05903687
,10,9,2,5,110,321,2.844348,2.365251,4.942573508,0.917982155,3.023162717,2.816889438
,10,9,2,6,260,348,-2.285874,1.844564,3.317804637,-0.413842717,2.804089497,2.131443114
,10,9,2,7,306,437,-3.456437,0.05630068,4.049237915,-1.508040033,2.250586629,2.746605216
,10,9,2,8,110,518,5.145513,-3.711493,5.431399831,-1.313198324,2.592264363,2.192624238
